plot,habitat,ranch,bdffp_reserve_no,ha_id_number,tag_number,x,y,year
5756,CF,EST,1501,4021,217,3.2,4,2009
5756,CF,EST,1501,4022,218,9.6,2.6,2009
5756,CF,EST,1501,4023,219,9.9,4.9,2009
5756,CF,EST,1501,4025,221,3.7,3.8,2009
5756,CF,EST,1501,4028,224,0.9,0.9,2009
5756,CF,EST,1501,4029,225,4.7,1.2,2009
5756,CF,EST,1501,4030,226,0.8,9.6,2009
5756,CF,EST,1501,4032,228,1.8,5.7,2009
5756,CF,EST,1501,4033,229,3.2,7.6,2009
5756,CF,EST,1501,4034,230,3.1,7.4,2009
5756,CF,EST,1501,4036,232,9.2,7.1,2009
5756,CF,EST,1501,4037,233,7,6.8,2009
5756,CF,EST,1501,4038,234,2.1,1,2009
5756,CF,EST,1501,4039,235,7.1,6,2009
5756,CF,EST,1501,4042,238,6.8,4.1,2009
5756,CF,EST,1501,4043,239,0.8,4.5,2009
5756,CF,EST,1501,4044,240,3.9,0.9,2009
5756,CF,EST,1501,4045,241,7.7,6.9,2009
2108,1-ha,DIM,2108,405,70,5.3,5.8,2009
5756,CF,EST,1501,4051,247,0.5,2.4,2009
5756,CF,EST,1501,4054,250,2.6,2.5,2009
5756,CF,EST,1501,4055,251,0.5,1.5,2009
5756,CF,EST,1501,4056,252,0.3,3.3,2009
5756,CF,EST,1501,4057,253,8.1,6.6,2009
5756,CF,EST,1501,4060,256,7.9,1.5,2009
5756,CF,EST,1501,4061,257,7.1,2.5,2009
5756,CF,EST,1501,4062,258,8.4,8.1,2009
5756,CF,EST,1501,4063,259,4.6,7.4,2009
5756,CF,EST,1501,4064,260,8.6,4.8,2009
5756,CF,EST,1501,4065,261,3.1,5.9,2009
5756,CF,EST,1501,4066,262,6.8,1.9,2009
5756,CF,EST,1501,4067,263,2.1,6,2009
5756,CF,EST,1501,4068,264,9.5,1.3,2009
5756,CF,EST,1501,4069,265,9.8,6.6,2009
5756,CF,EST,1501,4071,267,4,0.2,2009
5756,CF,EST,1501,4073,269,5.7,5.1,2009
5756,CF,EST,1501,4074,270,8.7,9.2,2009
5756,CF,EST,1501,4075,271,7.1,8.1,2009
5756,CF,EST,1501,4076,272,8.4,7.5,2009
5756,CF,EST,1501,4077,273,6.5,6.3,2009
5756,CF,EST,1501,4079,275,7.4,3.3,2009
2108,1-ha,DIM,2108,408,73,1.7,6.3,2009
5756,CF,EST,1501,4081,277,6.3,0.7,2009
5756,CF,EST,1501,4082,278,5.2,1.8,2009
5756,CF,EST,1501,4084,280,5.1,3.8,2009
5756,CF,EST,1501,4085,281,2.3,2.5,2009
5756,CF,EST,1501,4086,282,8.2,1.1,2009
5756,CF,EST,1501,4087,283,4.4,5.8,2009
5756,CF,EST,1501,4088,284,3,0.8,2009
5756,CF,EST,1501,4089,285,1.1,2,2009
2108,1-ha,DIM,2108,409,74,0.5,8.1,2009
5756,CF,EST,1501,4091,288,5.6,8,2009
5756,CF,EST,1501,4092,289,5.9,7.7,2009
5756,CF,EST,1501,4097,294,6.9,6.7,2009
5756,CF,EST,1501,4098,295,9.4,6.3,2009
5756,CF,EST,1501,4099,296,5,2.5,2009
2107,1-ha,DIM,2107,41,42,8.7,0.2,2009
5756,CF,EST,1501,4100,297,1.6,3.5,2009
5756,CF,EST,1501,4101,298,1.7,7,2009
5756,CF,EST,1501,4102,299,2.3,5.9,2009
5756,CF,EST,1501,4103,300,9,8,2009
5756,CF,EST,1501,4104,301,3.3,1.9,2009
5756,CF,EST,1501,4105,302,8.7,0.3,2009
5756,CF,EST,1501,4106,303,9.6,2.7,2009
5756,CF,EST,1501,4108,305,8.2,4.9,2009
5756,CF,EST,1501,4110,307,9.8,6.3,2009
5756,CF,EST,1501,4111,308,1.9,3.8,2009
5756,CF,EST,1501,4113,310,4.3,7.7,2009
5756,CF,EST,1501,4114,311,8.6,5.1,2009
5756,CF,EST,1501,4115,312,9.9,0.3,2009
5756,CF,EST,1501,4116,313,6.9,6.4,2009
5756,CF,EST,1501,4117,314,8.9,6.8,2009
5756,CF,EST,1501,4118,315,6.2,7.4,2009
5756,CF,EST,1501,4119,316,3,6.2,2009
2108,1-ha,DIM,2108,412,77,7.8,1.2,2009
5756,CF,EST,1501,4122,319,7,7.1,2009
5756,CF,EST,1501,4123,320,9.2,7,2009
5756,CF,EST,1501,4124,321,1,3.1,2009
5756,CF,EST,1501,4125,322,3,4.3,2009
5756,CF,EST,1501,4126,323,5.1,5,2009
5756,CF,EST,1501,4127,324,7.6,2.9,2009
5756,CF,EST,1501,4128,325,1.8,3.2,2009
5756,CF,EST,1501,4129,326,3.4,2.7,2009
2108,1-ha,DIM,2108,413,78,0.6,2.9,2009
5756,CF,EST,1501,4130,327,3.3,5.8,2009
5756,CF,EST,1501,4131,328,5.6,5.5,2009
5756,CF,EST,1501,4132,329,9.3,8.3,2009
5756,CF,EST,1501,4134,331,5.5,0.3,2009
5756,CF,EST,1501,4136,333,5.7,0.8,2009
5756,CF,EST,1501,4137,334,9.7,6.5,2009
5756,CF,EST,1501,4138,335,7.4,2.7,2009
5756,CF,EST,1501,4139,336,9.8,2.2,2009
5756,CF,EST,1501,4140,337,2.5,8.3,2009
5756,CF,EST,1501,4142,339,4.5,4.2,2009
5756,CF,EST,1501,4143,340,1.4,7.7,2009
5756,CF,EST,1501,4145,343,2,4.3,2009
5756,CF,EST,1501,4146,344,9.3,1.6,2009
5756,CF,EST,1501,4147,345,9.6,0.4,2009
5756,CF,EST,1501,4148,346,6.2,3,2009
5756,CF,EST,1501,4149,347,8.9,0.1,2009
5756,CF,EST,1501,4150,348,3.4,7.3,2009
5756,CF,EST,1501,4152,350,4,5.6,2009
5756,CF,EST,1501,4153,351,6,1.4,2009
5756,CF,EST,1501,4154,352,4,3.3,2009
5756,CF,EST,1501,4155,353,5.8,4.8,2009
5756,CF,EST,1501,4156,354,5,6.7,2009
5756,CF,EST,1501,4157,355,0.8,1.9,2009
5756,CF,EST,1501,4158,356,5,7.3,2009
5756,CF,EST,1501,4159,357,2.6,5.3,2009
5756,CF,EST,1501,4160,358,1.8,5.1,2009
5756,CF,EST,1501,4161,359,3.7,4.2,2009
5756,CF,EST,1501,4164,363,3.2,3.5,2009
5756,CF,EST,1501,4165,364,5.5,2,2009
5756,CF,EST,1501,4166,365,1.5,4.2,2009
5756,CF,EST,1501,4168,367,9.8,8.9,2009
5756,CF,EST,1501,4169,368,0.3,1,2009
2108,1-ha,DIM,2108,417,82,0.2,2.9,2009
5756,CF,EST,1501,4170,369,8.1,9.3,2009
5756,CF,EST,1501,4171,370,0.3,1.9,2009
5756,CF,EST,1501,4173,372,0.5,8.5,2009
5756,CF,EST,1501,4176,375,0.8,5.9,2009
5756,CF,EST,1501,4177,376,3.2,7.4,2009
5756,CF,EST,1501,4178,377,2.6,3.3,2009
5756,CF,EST,1501,4179,378,0.8,4.8,2009
5756,CF,EST,1501,4180,379,5.5,4.2,2009
5756,CF,EST,1501,4181,380,1.6,0.9,2009
5756,CF,EST,1501,4182,381,6.2,1.6,2009
5756,CF,EST,1501,4183,382,4.7,5.6,2009
5756,CF,EST,1501,4185,384,2.6,7,2009
5756,CF,EST,1501,4186,385,9,9.1,2009
5756,CF,EST,1501,4187,386,7.7,1.3,2009
5756,CF,EST,1501,4188,387,4.7,1.2,2009
5756,CF,EST,1501,4189,388,7.7,4.3,2009
5756,CF,EST,1501,4190,389,0.8,7.2,2009
5756,CF,EST,1501,4191,390,2,2.4,2009
5756,CF,EST,1501,4192,391,6.8,0.9,2009
5756,CF,EST,1501,4193,392,6.5,4.7,2009
5756,CF,EST,1501,4194,393,8.1,4.5,2009
5756,CF,EST,1501,4195,394,1.1,0.7,2009
5756,CF,EST,1501,4196,395,6.4,0.4,2009
5756,CF,EST,1501,4197,396,5.3,0.6,2009
5756,CF,EST,1501,4198,397,6.8,4.9,2009
5756,CF,EST,1501,4199,398,4.7,5.9,2009
2107,1-ha,DIM,2107,42,43,8.7,1.3,2009
2108,1-ha,DIM,2108,420,86,7,3.5,2009
5756,CF,EST,1501,4201,402,1.1,6.9,2009
5756,CF,EST,1501,4203,404,0.7,1.8,2009
5756,CF,EST,1501,4204,405,7.3,6.1,2009
5756,CF,EST,1501,4205,406,1.2,8,2009
5756,CF,EST,1501,4206,407,1,7.9,2009
5756,CF,EST,1501,4207,408,1.1,1,2009
5756,CF,EST,1501,4208,409,7.4,2.5,2009
5756,CF,EST,1501,4211,412,7.1,8.7,2009
5756,CF,EST,1501,4212,413,2.2,4.8,2009
5756,CF,EST,1501,4213,414,1.9,8.6,2009
5756,CF,EST,1501,4215,416,6.6,3,2009
5756,CF,EST,1501,4216,417,6.6,5.6,2009
5756,CF,EST,1501,4217,418,0.7,3.1,2009
5756,CF,EST,1501,4218,419,8.3,3.5,2009
5756,CF,EST,1501,4219,420,8.9,7.1,2009
5756,CF,EST,1501,4221,422,4.4,1.8,2009
5756,CF,EST,1501,4223,424,5.9,8,2009
5756,CF,EST,1501,4224,425,1.6,1.5,2009
5756,CF,EST,1501,4225,426,1.1,1.8,2009
5756,CF,EST,1501,4227,428,8.3,6,2009
5756,CF,EST,1501,4228,429,1.6,9.2,2009
5756,CF,EST,1501,4229,430,9.1,0.6,2009
5756,CF,EST,1501,4231,432,9.9,9.4,2009
5756,CF,EST,1501,4234,435,6.3,4.9,2009
5756,CF,EST,1501,4236,437,7.3,3.5,2009
5756,CF,EST,1501,4237,438,1,3.4,2009
5756,CF,EST,1501,4238,439,8.3,7.5,2009
5756,CF,EST,1501,4239,440,0.4,3.3,2009
5756,CF,EST,1501,4240,441,3.2,9.7,2009
5756,CF,EST,1501,4241,442,9.9,4.8,2009
5756,CF,EST,1501,4242,443,7.5,4.2,2009
5756,CF,EST,1501,4243,444,8.4,3.4,2009
5756,CF,EST,1501,4244,445,0.9,0,2009
5756,CF,EST,1501,4246,447,6.1,2.4,2009
5756,CF,EST,1501,4247,448,6,2.2,2009
5756,CF,EST,1501,4248,449,0.5,2.5,2009
5756,CF,EST,1501,4250,451,0.2,4.4,2009
5756,CF,EST,1501,4251,452,9.7,6.9,2009
5756,CF,EST,1501,4252,453,3.2,8.4,2009
5756,CF,EST,1501,4253,454,4.3,0.6,2009
5756,CF,EST,1501,4254,455,1.2,8.1,2009
5756,CF,EST,1501,4255,456,6.6,3.1,2009
5756,CF,EST,1501,4256,457,0.6,2.8,2009
5756,CF,EST,1501,4257,458,0.3,3.7,2009
5756,CF,EST,1501,4259,460,5.5,3.5,2009
5756,CF,EST,1501,4260,461,8.4,0.1,2009
5756,CF,EST,1501,4261,462,0.7,3.4,2009
5756,CF,EST,1501,4262,463,9.6,0.9,2009
5756,CF,EST,1501,4263,464,2.5,1.6,2009
5756,CF,EST,1501,4265,466,4.5,6.4,2009
5756,CF,EST,1501,4268,469,7,7.8,2009
5756,CF,EST,1501,4269,470,9.7,2.6,2009
5756,CF,EST,1501,4270,471,4.9,9.4,2009
5756,CF,EST,1501,4272,473,3.4,9.4,2009
5756,CF,EST,1501,4274,475,6.1,1.2,2009
5756,CF,EST,1501,4277,478,9.1,6.5,2009
5756,CF,EST,1501,4279,480,7.3,0.7,2009
5756,CF,EST,1501,4280,481,8.7,6.3,2009
5756,CF,EST,1501,4281,482,5.2,2.6,2009
5756,CF,EST,1501,4282,483,2.4,7.8,2009
5756,CF,EST,1501,4284,485,7.3,6,2009
5756,CF,EST,1501,4285,486,6.9,9.5,2009
5756,CF,EST,1501,4286,487,8.7,8.7,2009
5756,CF,EST,1501,4290,491,2.6,4.8,2009
5756,CF,EST,1501,4291,492,6.4,7.4,2009
5756,CF,EST,1501,4292,493,4.3,0.2,2009
5756,CF,EST,1501,4295,496,1.1,7.4,2009
5756,CF,EST,1501,4297,498,7.6,5,2009
5756,CF,EST,1501,4298,499,7.8,8.2,2009
5756,CF,EST,1501,4299,500,4.2,8.1,2009
2107,1-ha,DIM,2107,43,44,0.6,6.6,2009
5756,CF,EST,1501,4300,501,5.5,4,2009
5756,CF,EST,1501,4301,502,1.6,5.9,2009
5756,CF,EST,1501,4302,503,4.2,1,2009
5756,CF,EST,1501,4303,504,1.7,6.5,2009
5756,CF,EST,1501,4305,506,2.7,0.4,2009
5756,CF,EST,1501,4306,507,2.2,6.5,2009
5756,CF,EST,1501,4307,508,7.5,4,2009
5756,CF,EST,1501,4308,509,5.6,3.5,2009
5756,CF,EST,1501,4309,510,3.7,7.7,2009
2108,1-ha,DIM,2108,431,97,0.1,7,2009
5756,CF,EST,1501,4310,511,6.9,0.1,2009
5756,CF,EST,1501,4311,512,5.5,3.2,2009
5756,CF,EST,1501,4312,513,2.1,2.9,2009
5756,CF,EST,1501,4314,515,9.9,1.2,2009
5756,CF,EST,1501,4316,517,7.8,4.1,2009
2108,1-ha,DIM,2108,432,98,9.9,9.8,2009
5756,CF,EST,1501,4321,522,3,1.8,2009
5756,CF,EST,1501,4324,525,9.8,4.3,2009
5756,CF,EST,1501,4325,526,7.3,9.1,2009
5756,CF,EST,1501,4327,528,3,8.5,2009
5756,CF,EST,1501,4328,529,4.6,5.9,2009
2108,1-ha,DIM,2108,433,99,2.6,6.8,2009
5756,CF,EST,1501,4331,532,6.9,4.1,2009
5756,CF,EST,1501,4334,535,4.9,5,2009
5756,CF,EST,1501,4338,539,9.7,3.1,2009
5756,CF,EST,1501,4339,540,9.4,1,2009
5756,CF,EST,1501,4341,542,6.1,8.3,2009
5756,CF,EST,1501,4351,552,2.1,10,2009
5756,CF,EST,1501,4352,553,3.2,6.5,2009
5756,CF,EST,1501,4354,555,9.5,4.6,2009
5756,CF,EST,1501,4356,557,5.6,5,2009
2108,1-ha,DIM,2108,436,109,9.2,9.6,2009
5756,CF,EST,1501,4361,562,7.6,6.9,2009
5756,CF,EST,1501,4362,563,1.4,1.2,2009
5756,CF,EST,1501,4365,566,3.8,4.2,2009
5756,CF,EST,1501,4366,567,4.5,6.9,2009
5756,CF,EST,1501,4368,569,5.3,8.7,2009
2108,1-ha,DIM,2108,437,110,0.3,7.3,2009
5756,CF,EST,1501,4371,572,9.9,1.3,2009
5756,CF,EST,1501,4376,577,1.7,6,2009
5756,CF,EST,1501,4378,579,7.3,3.6,2009
5756,CF,EST,1501,4379,580,9.1,9.2,2009
2108,1-ha,DIM,2108,438,111,6.3,3.8,2009
5756,CF,EST,1501,4382,583,4,6.9,2009
5756,CF,EST,1501,4383,584,3.6,0.3,2009
5756,CF,EST,1501,4384,585,1.6,7.2,2009
5756,CF,EST,1501,4388,589,2.3,5.7,2009
2108,1-ha,DIM,2108,439,112,9.5,9.3,2009
5756,CF,EST,1501,4391,592,1.9,4.4,2009
5756,CF,EST,1501,4396,597,9.1,5.6,2009
5756,CF,EST,1501,4397,598,4.6,5.1,2009
5756,CF,EST,1501,4400,601,5.4,7.8,2009
5756,CF,EST,1501,4402,603,9.1,3.6,2009
5756,CF,EST,1501,4403,605,6.9,5.5,2009
5756,CF,EST,1501,4407,609,2.9,1.6,2009
5756,CF,EST,1501,4410,612,1.9,6.4,2009
5756,CF,EST,1501,4412,614,8.7,0.8,2009
5756,CF,EST,1501,4414,616,7.2,5.9,2009
5756,CF,EST,1501,4415,617,2.9,7.2,2009
5756,CF,EST,1501,4416,618,8.8,3.9,2009
5756,CF,EST,1501,4417,619,9.6,7.5,2009
5756,CF,EST,1501,4418,620,8.8,6.8,2009
5756,CF,EST,1501,4419,621,1.7,8.8,2009
5756,CF,EST,1501,4422,624,8.5,2.2,2009
5756,CF,EST,1501,4424,626,2.2,8,2009
5756,CF,EST,1501,4425,627,2.5,1.5,2009
2108,1-ha,DIM,2108,443,118,1.6,1.4,2009
5756,CF,EST,1501,4434,636,8.4,7.6,2009
5756,CF,EST,1501,4437,639,0.5,6.2,2009
2108,1-ha,DIM,2108,444,121,7.4,9.3,2009
5756,CF,EST,1501,4444,646,4.8,3.7,2009
5756,CF,EST,1501,4448,650,0.4,1.7,2009
5756,CF,EST,1501,4449,651,8.3,6.8,2009
2108,1-ha,DIM,2108,445,124,8.2,1.6,2009
5756,CF,EST,1501,4451,653,3.4,8.1,2009
5756,CF,EST,1501,4452,654,2.4,9.6,2009
5756,CF,EST,1501,4453,655,7.7,5.2,2009
5756,CF,EST,1501,4459,660,7.2,8.2,2009
2108,1-ha,DIM,2108,446,125,1.4,4.2,2009
5756,CF,EST,1501,4461,662,2.3,5.8,2009
5756,CF,EST,1501,4464,665,1,4.2,2009
5756,CF,EST,1501,4467,668,8.3,8.6,2009
2108,1-ha,DIM,2108,447,127,9,0.6,2009
5756,CF,EST,1501,4472,673,0.2,1.8,2009
5756,CF,EST,1501,4473,674,3.2,7.3,2009
5756,CF,EST,1501,4476,677,7.7,3,2009
5756,CF,EST,1501,4477,678,9.5,2.5,2009
2108,1-ha,DIM,2108,448,128,6.3,1.2,2009
5756,CF,EST,1501,4483,684,6.3,1.3,2009
5756,CF,EST,1501,4484,685,5.9,8,2009
5756,CF,EST,1501,4488,689,0.6,9.5,2009
5756,CF,EST,1501,4489,690,0.1,1.8,2009
5756,CF,EST,1501,4493,694,2.8,7.8,2009
5756,CF,EST,1501,4494,695,0.8,9.7,2009
2107,1-ha,DIM,2107,45,46,6.9,9.3,2009
5756,CF,EST,1501,4500,701,6.7,4.7,2009
5756,CF,EST,1501,4503,704,7.8,6,2009
5756,CF,EST,1501,4505,706,7.1,2.8,2009
5756,CF,EST,1501,4507,708,4.3,4.2,2009
5756,CF,EST,1501,4514,715,4.5,9.9,2009
5756,CF,EST,1501,4515,716,8.9,1.1,2009
5756,CF,EST,1501,4517,718,4,6.6,2009
5756,CF,EST,1501,4518,719,3.4,0.6,2009
2108,1-ha,DIM,2108,452,136,2.8,2.6,2009
5756,CF,EST,1501,4522,723,2.1,1.6,2009
5756,CF,EST,1501,4524,725,3,3.3,2009
5756,CF,EST,1501,4525,726,3.4,1.3,2009
2108,1-ha,DIM,2108,453,137,1.4,6.1,2009
5756,CF,EST,1501,4533,734,5.1,3.4,2009
5756,CF,EST,1501,4534,735,1.3,1.1,2009
5756,CF,EST,1501,4535,736,8.9,9.4,2009
5756,CF,EST,1501,4537,738,9.6,0.5,2009
5756,CF,EST,1501,4538,739,6.8,5.6,2009
2108,1-ha,DIM,2108,454,138,3.2,9.9,2009
5756,CF,EST,1501,4542,743,7.1,2.8,2009
5756,CF,EST,1501,4545,746,9.2,1.6,2009
5756,CF,EST,1501,4546,747,3.9,6.6,2009
2108,1-ha,DIM,2108,455,139,8,3.2,2009
5756,CF,EST,1501,4554,755,5.8,3.4,2009
5756,CF,EST,1501,4556,757,4.9,8.6,2009
5756,CF,EST,1501,4557,758,7,2,2009
5756,CF,EST,1501,4559,760,3.2,4,2009
5756,CF,EST,1501,4563,764,4.9,9.4,2009
5756,CF,EST,1501,4566,768,5.4,3.2,2009
5756,CF,EST,1501,4567,769,8.7,2.9,2009
2108,1-ha,DIM,2108,457,141,2.1,4.8,2009
5756,CF,EST,1501,4571,773,6.1,1.3,2009
5756,CF,EST,1501,4574,776,0.6,1.2,2009
5756,CF,EST,1501,4575,777,3.3,5.8,2009
5756,CF,EST,1501,4578,780,9.8,0.5,2009
5756,CF,EST,1501,4579,781,4.9,0.7,2009
2108,1-ha,DIM,2108,458,142,6,8.5,2009
5756,CF,EST,1501,4581,783,6.3,5.7,2009
5756,CF,EST,1501,4582,784,6.7,5.9,2009
5756,CF,EST,1501,4583,785,6.6,2.9,2009
5756,CF,EST,1501,4585,787,5.1,1.1,2009
5756,CF,EST,1501,4586,788,8.5,4.2,2009
2108,1-ha,DIM,2108,459,143,1.7,5.6,2009
5756,CF,EST,1501,4591,793,7.9,2.1,2009
5756,CF,EST,1501,4593,795,3.1,1.5,2009
5756,CF,EST,1501,4597,799,8.7,8,2009
2107,1-ha,DIM,2107,46,47,1.3,8,2009
2108,1-ha,DIM,2108,460,145,6.6,4,2009
5756,CF,EST,1501,4601,803,9.8,9.4,2009
5756,CF,EST,1501,4604,806,0.4,9.5,2009
2108,1-ha,DIM,2108,461,146,9.3,4.5,2009
5756,CF,EST,1501,4615,816,5.9,7,2009
5756,CF,EST,1501,4618,819,4.3,9.3,2009
2108,1-ha,DIM,2108,462,147,1.9,4.2,2009
5756,CF,EST,1501,4622,823,7.4,2.5,2009
5756,CF,EST,1501,4624,825,0.2,2.9,2009
5756,CF,EST,1501,4628,829,8.7,8.4,2009
5756,CF,EST,1501,4629,830,4.4,9.2,2009
2108,1-ha,DIM,2108,463,149,7.8,2.5,2009
5756,CF,EST,1501,4638,839,4.5,1.6,2009
2108,1-ha,DIM,2108,464,150,8.9,3.5,2009
5756,CF,EST,1501,4640,841,4.8,3.1,2009
5756,CF,EST,1501,4641,842,4.3,8.2,2009
5756,CF,EST,1501,4643,844,5.8,3.7,2009
5756,CF,EST,1501,4647,848,6.4,2.5,2009
2108,1-ha,DIM,2108,465,151,6.1,8.5,2009
5756,CF,EST,1501,4650,851,1.4,1.2,2009
5756,CF,EST,1501,4651,852,7.7,5,2009
5756,CF,EST,1501,4654,855,4.2,0.9,2009
2108,1-ha,DIM,2108,466,152,5.4,4,2009
5756,CF,EST,1501,4660,861,9.1,2.5,2009
5756,CF,EST,1501,4662,863,5.8,0.1,2009
5756,CF,EST,1501,4663,864,6.2,3.4,2009
5756,CF,EST,1501,4664,865,1.4,6.2,2009
5756,CF,EST,1501,4668,869,7,8.8,2009
5756,CF,EST,1501,4669,870,5.4,5.8,2009
2108,1-ha,DIM,2108,467,154,6.4,4.8,2009
5756,CF,EST,1501,4672,873,6.6,2,2009
5756,CF,EST,1501,4674,875,9.4,1.9,2009
5756,CF,EST,1501,4675,876,7.7,4.4,2009
5756,CF,EST,1501,4676,877,0.3,1.4,2009
5756,CF,EST,1501,4680,881,6.3,2.2,2009
5756,CF,EST,1501,4682,883,2.4,7.5,2009
5756,CF,EST,1501,4683,884,3.2,7.8,2009
5756,CF,EST,1501,4685,886,2.6,9.6,2009
5756,CF,EST,1501,4686,887,5.1,8.3,2009
2108,1-ha,DIM,2108,469,159,1.8,4.8,2009
5756,CF,EST,1501,4690,891,9.3,2.6,2009
5756,CF,EST,1501,4692,893,0.3,2,2009
5756,CF,EST,1501,4695,896,2.6,6.3,2009
5756,CF,EST,1501,4696,897,2.9,0.4,2009
5756,CF,EST,1501,4699,900,8.2,1.5,2009
2108,1-ha,DIM,2108,470,160,4.5,1.7,2009
5756,CF,EST,1501,4700,901,4.2,6.4,2009
5756,CF,EST,1501,4702,903,2,8.7,2009
5756,CF,EST,1501,4705,906,6.9,1.3,2009
5756,CF,EST,1501,4706,907,7.9,2.6,2009
5756,CF,EST,1501,4708,909,3.9,6.8,2009
5756,CF,EST,1501,4712,913,4.7,0.9,2009
5756,CF,EST,1501,4713,914,7.5,4.4,2009
5756,CF,EST,1501,4714,915,3.7,7.1,2009
5756,CF,EST,1501,4715,916,5.2,4.4,2009
5756,CF,EST,1501,4718,919,5,2.4,2009
2108,1-ha,DIM,2108,472,162,3.5,8.5,2009
5756,CF,EST,1501,4720,921,4.6,0.7,2009
5756,CF,EST,1501,4722,923,7.6,6.2,2009
5756,CF,EST,1501,4723,924,5.9,2,2009
5756,CF,EST,1501,4725,926,6.2,5.6,2009
2108,1-ha,DIM,2108,473,167,4.1,8.1,2009
5756,CF,EST,1501,4732,932,4.3,3.6,2009
5756,CF,EST,1501,4733,933,5.1,0.5,2009
5756,CF,EST,1501,4734,934,7.5,7.4,2009
5756,CF,EST,1501,4735,935,9.7,1.3,2009
5756,CF,EST,1501,4737,937,1.2,6.7,2009
5756,CF,EST,1501,4741,941,4.2,0.9,2009
5756,CF,EST,1501,4744,944,5.5,6.4,2009
5756,CF,EST,1501,4746,946,2.1,3.7,2009
5756,CF,EST,1501,4747,947,2.2,6.1,2009
5756,CF,EST,1501,4749,949,7.6,3.3,2009
2108,1-ha,DIM,2108,475,169,8.6,7.1,2009
5756,CF,EST,1501,4751,951,0.1,3.3,2009
5756,CF,EST,1501,4752,952,4.3,9.9,2009
5756,CF,EST,1501,4753,953,8.4,7.2,2009
5756,CF,EST,1501,4755,955,9.5,3.1,2009
5756,CF,EST,1501,4756,956,4.2,5.7,2009
5756,CF,EST,1501,4758,958,5.6,1.9,2009
2108,1-ha,DIM,2108,476,171,5.4,0.9,2009
5756,CF,EST,1501,4764,964,6.2,1.5,2009
5756,CF,EST,1501,4772,973,1.8,2.4,2009
5756,CF,EST,1501,4773,974,1.9,3.5,2009
2108,1-ha,DIM,2108,478,173,7.3,2.4,2009
5756,CF,EST,1501,4780,980,6.6,5.2,2009
5756,CF,EST,1501,4785,985,6.3,1.3,2009
5756,CF,EST,1501,4786,986,5.5,4.1,2009
5756,CF,EST,1501,4788,988,3.6,7.2,2009
2108,1-ha,DIM,2108,479,174,9.6,6.4,2009
5756,CF,EST,1501,4790,990,0.9,3.3,2009
5756,CF,EST,1501,4791,991,8.5,4.5,2009
5756,CF,EST,1501,4792,992,2,3.7,2009
5756,CF,EST,1501,4796,996,4.5,3.4,2009
5756,CF,EST,1501,4798,998,3.8,5.6,2009
5756,CF,EST,1501,4799,999,3.3,5.1,2009
2108,1-ha,DIM,2108,480,176,5.1,0.7,2009
5756,CF,EST,1501,4801,1201,1.9,2.2,2009
5756,CF,EST,1501,4803,1203,7.7,5.9,2009
5756,CF,EST,1501,4807,1207,6.3,6.4,2009
5756,CF,EST,1501,4808,1208,4.2,5.2,2009
2108,1-ha,DIM,2108,481,178,7.9,6.8,2009
5756,CF,EST,1501,4811,1211,0.7,3.1,2009
5756,CF,EST,1501,4818,1218,2.4,9.7,2009
2108,1-ha,DIM,2108,482,180,8.2,1,2009
5756,CF,EST,1501,4823,1223,7.4,6.8,2009
5756,CF,EST,1501,4824,1224,7,4.1,2009
5756,CF,EST,1501,4825,1225,2.3,7.3,2009
5756,CF,EST,1501,4827,1227,0.7,5,2009
5756,CF,EST,1501,4829,1229,4.3,2.1,2009
5756,CF,EST,1501,4834,1236,9.2,4.6,2009
5756,CF,EST,1501,4835,1237,8.1,1.6,2009
5756,CF,EST,1501,4837,1239,1.1,5.5,2009
2108,1-ha,DIM,2108,484,182,1,2.3,2009
5756,CF,EST,1501,4840,1242,4.3,3.6,2009
5756,CF,EST,1501,4841,1243,9,9.1,2009
5756,CF,EST,1501,4842,1244,0.2,3.4,2009
5756,CF,EST,1501,4850,1252,3.1,5,2009
5756,CF,EST,1501,4852,1254,3.7,2.7,2009
5756,CF,EST,1501,4857,1260,9.2,4.9,2009
2108,1-ha,DIM,2108,486,186,4.5,6.6,2009
5756,CF,EST,1501,4866,1269,2.4,2.3,2009
2108,1-ha,DIM,2108,487,187,9.5,5.6,2009
5756,CF,EST,1501,4870,1273,2.7,0.9,2009
5756,CF,EST,1501,4877,1279,1.2,6.4,2009
2108,1-ha,DIM,2108,488,189,8.1,2,2009
2108,1-ha,DIM,2108,489,190,3,4.1,2009
5756,CF,EST,1501,4891,1292,3.2,8.2,2009
5756,CF,EST,1501,4892,1293,7.5,6,2009
5756,CF,EST,1501,4893,1294,3.7,7.4,2009
5756,CF,EST,1501,4894,1295,8.5,0.8,2009
5756,CF,EST,1501,4895,1296,4,4.6,2009
5756,CF,EST,1501,4896,1297,3.8,9.8,2009
5756,CF,EST,1501,4898,1299,3.1,4.7,2009
5756,CF,EST,1501,4899,1300,7.7,4.6,2009
2108,1-ha,DIM,2108,490,191,2.7,2.2,2009
5756,CF,EST,1501,4902,1602,0.1,3.7,2009
5756,CF,EST,1501,4904,1604,7,3.9,2009
5756,CF,EST,1501,4905,1605,3.1,0.4,2009
5756,CF,EST,1501,4906,1606,9.3,0.5,2009
5756,CF,EST,1501,4910,1610,3.6,0.5,2009
5756,CF,EST,1501,4912,1612,8.1,6.3,2009
